Daily Mean PM2.5 Concentration,Max Temp,Avg Dew Point,Max Wind Speed,Avg Humidity
0,74,57,8,70.5
0,79,40,7,45.5
0,79,45,8,51.5
0,78,42,6,51
0,67,47,7,65.5
0,84,22,8,30
0,64,48,8,69.5
0,64,50,12,60
0,67,45,6,63
0,74,37,7,43
0,80,38,12,45.5
0,78,56,12,62
0,70,55,7,70.5
0,75,60,8,74
0,81,60,8,70.5
0,82,23,7,27.5
0,86,37,8,41.5
0,89,41,10,45
0,70,44,10,53
0,72,55,9,69.5
0,71,53,9,67.5
0,71,56,9,78
0,75,56,9,70.5
0,72,55,9,66.5
0,82,60,10,66
0,70,49,9,64.5
0,83,63,10,70.5
0,82,62,10,73.5
0,83,63,10,71
0,83,16,8,26.5
0,75,56,8,68
0,54,45,28,69
0,84,36,9,42
0,62,29,9,44
0,74,46,10,54
0,78,58,10,64
0,79,60,9,68
0,79,58,8,70
0,81,33,14,33.5
0,92,67,13,62.5
0,61,43,8,72
0,76,56,9,71
0,62,49,7,78
0,74,31,7,45.5
0,75,49,6,64
0,73,57,10,72.5
0,78,46,10,49
0,72,27,8,48.5
0,65,48,10,66.5
0,73,51,8,64.5
0,84,59,9,63.5
0,71,34,6,47
0,62,45,7,74
0,91,58,8,50
0,77,54,8,62.5
0,78,24,12,26.5
0,82,30,6,36.5
0,66,52,6,67
0,84,58,9,60.5
0,73,54,9,70
0,72,55,10,71.5
0,78,59,12,68.5
0,80,18,8,22
0,76,58,8,72.5
0,61,48,9,74.5
0,61,44,13,67.5
0,57,48,14,68.5
0,77,58,8,72
0,86,57,9,59
0,82,47,8,50.5
0,70,56,10,72.5
0,77,58,8,74
0,72,51,7,66.5
0,82,20,9,24.5
0,89,35,10,32.5
0,80,38,6,45
0,68,43,12,60
0,75,33,7,47.5
0,72,53,9,66.5
0,74,34,9,45.5
0,89,43,8,43.5
0,69,49,8,68.5
0,72,55,10,67.5
0,88,65,9,64.5
0,91,41,10,40.5
0,90,47,10,45.5
0,80,29,6,29.5
0,71,45,8,52
0,87,39,12,39
0,79,60,8,65.5
0,76,60,9,68
0,59,43,9,69.5
0,100,34,10,23.5
0,76,59,9,69
0,72,48,12,61
0,68,40,9,54.5
0,63,23,8,34.5
0,69,55,7,72.5
0,82,60,8,69
0,62,46,7,78
0,59,39,8,64.5
0,72,25,8,40.5
0,89,38,7,36.5
0,57,21,9,33.5
0,85,21,8,25
0,66,54,14,69
0,82,31,8,31
0,86,68,7,74
0,66,43,8,65
0,89,62,9,60.5
0,79,61,10,72.5
0,64,43,7,68.5
0,67,25,5,36.5
0,80,59,10,63
0,79,64,10,75
0,94,28,9,24.5
0,59,48,12,80
0,76,56,10,68.5
0,64,43,10,57.5
0,77,28,8,38
0,82,45,12,49.5
0,90,64,8,62.5
0,81,60,9,67.5
0,97,60,10,49
0,74,49,8,59
0,84,65,12,71
0,96,45,9,37.5
0,97,48,12,33
0,71,20,8,35.5
0,76,44,12,53.5
0,85,64,6,66
0,87,65,9,67.5
0,83,64,9,69.5
0,57,41,9,61
0,57,41,9,61
0,83,25,6,22
0,57,29,24,48
0,75,27,3,37.5
0,63,51,9,77
0,77,46,10,53
0,67,52,8,65
0,82,31,7,34
0,74,56,9,71.5
0,76,57,8,73.5
0,73,49,7,63
0,81,30,13,32.5
0,77,48,12,53.5
0,86,48,6,50.5
0,72,44,13,57.5
0,78,46,12,52.5
0,82,61,10,70.5
0,80,59,9,70.5
0,69,42,8,59.5
0,60,45,9,67
0,69,53,9,69.5
0,79,51,8,62
0,69,48,13,63.5
0,79,58,8,69
0,64,42,10,66
0,63,48,7,71
0,76,28,5,37
0,57,42,12,64.5
0,71,37,9,54
0,57,42,10,62.5
0,83,33,6,38
0,86,31,10,43.5
0,63,48,9,69
0,85,64,10,72
0,79,59,9,66
0,81,60,10,66
0,75,58,10,82
0,83,45,12,48
0,77,46,12,52
0,76,44,8,53.5
0,69,46,12,58.5
0,74,55,8,70
0,97,42,8,30
0,67,49,6,70.5
0,82,57,10,63.5
0,76,30,7,38.5
0,79,33,6,44
0,54,48,12,85
0,72,33,8,40
0,86,55,9,56.5
0,79,62,9,75.5
0,67,42,8,60
0,62,51,7,77
0,70,45,8,61
0,76,23,8,26
0,86,33,12,35
0,69,51,8,66.5
0,75,61,8,78.5
0,85,60,9,63.5
0,78,40,8,48.5
0,72,25,9,30
0,67,47,9,67.5
0,67,47,9,67.5
0,76,50,12,62
0,74,58,12,72.5
0,77,58,10,69
0,85,64,10,67
0,85,62,12,67
0,76,59,12,73.5
0,76,52,12,54.5
0,79,40,10,44
0,69,56,7,67.5
0,61,24,6,37.5
0,61,24,6,37.5
0,69,27,13,29.5
0,87,35,10,28.5
0,71,52,9,62
0,73,38,7,43.5
0,72,48,8,63.5
0,65,21,10,37
0,62,43,8,67.5
0,80,46,6,58.5
0,88,58,9,56
0,61,51,12,85
0,71,50,10,67
0,67,49,9,66
0,76,57,9,66.5
0,68,47,12,57
0,69,39,12,51
0,89,38,9,32.5
0,87,39,10,45
0,72,55,10,70.5
0,82,23,8,23
0,64,20,8,30
0,76,57,10,68.5
0,68,53,13,68
0,76,29,8,31
0,72,34,10,31.5
0,94,34,9,26.5
0,74,23,8,33.5
0,84,16,6,15
0,92,41,10,35
0,78,59,9,71.5
0,91,63,9,57.5
0,64,40,8,57
0,77,58,9,70.5
0,84,62,6,67
0,91,47,10,50
0,84,54,10,60.5
0,75,46,12,49.5
0,80,60,9,66
0,79,45,7,50
0,75,26,6,33.5
0,66,44,10,53
0,96,43,8,31.5
0,70,40,12,54
0,64,45,12,56.5
0,80,52,9,58
0,80,57,9,61.5
0,58,30,10,49
0,77,48,8,60
0,71,55,8,70.5
0,77,58,8,74
0,80,60,10,69
0,83,63,9,67
0,65,46,16,66
0,68,55,8,75.5
0,84,39,10,36
0,70,20,12,19
0,64,56,52,86.5
0,78,30,12,39
0,78,55,9,59
0,69,55,10,71
0,58,48,12,79.5
0,93,33,12,33
0,74,53,10,65.5
0,77,56,10,72
0,61,44,15,70.5
0,86,29,5,27
0,82,25,8,27
0,69,51,9,70.5
0,72,51,10,66.5
0,83,62,12,64
0,87,35,6,35
0,61,23,8,38
0,78,59,9,72
0,95,32,9,27
0,70,51,9,63
0,76,53,12,59.5
0,75,57,9,54.5
0,72,40,10,52.5
0,72,47,13,54
0,73,21,6,33
0,65,45,7,68.5
0,63,39,9,60.5
0,79,58,9,66
0,80,26,8,35
0,72,42,8,48
0,92,64,9,64
0,89,61,8,57.5
0,71,58,9,81.5
0,87,36,8,26
0,88,41,8,36.5
0,77,60,9,76.5
0,82,61,10,66
0,75,50,9,59
0,78,56,8,65
0,80,26,5,28.5
0,69,46,10,54.5
0,85,30,8,21.5
0,64,51,12,58
0,68,43,7,60
0,59,42,9,65
0,67,46,9,64
0,66,51,10,65
0,83,63,8,70.5
0,76,57,8,68
0,64,52,10,73.5
0,77,54,9,68
0,80,56,8,61.5
0,90,46,7,45
0,83,35,9,40
0,90,57,9,56.5
0,70,50,7,69
0,64,32,7,47.5
0,71,54,10,69.5
0,70,54,8,65.5
0,86,27,7,29
0,69,49,9,63
0,77,51,10,58
0,78,57,9,72
0,61,37,10,61
0,76,55,8,68
0,71,50,8,61.5
0,60,43,12,71.5
0,63,22,6,34.5
0,67,49,8,64.5
0,70,51,10,64
0,79,56,9,58
0,61,28,7,42
0,76,46,13,51
0,70,52,10,63.5
0,76,60,8,80
0,78,32,6,37
0,66,55,10,83.5
0,72,49,12,62
0,75,53,13,63.5
0,78,55,10,67
0,62,31,14,51
0,65,42,7,60
0,66,41,13,52.5
0,66,48,10,63
0,69,60,7,77
0,61,53,8,91.5
0,73,52,10,67.5
0,71,54,8,70.5
0,78,56,9,65
0,68,43,7,65
0,74,57,8,73
0,63,46,10,73
0,73,53,10,65.5
0,80,28,10,30.5
0,67,26,8,33
0,81,31,8,38
0,88,42,8,40
0,70,47,7,66.5
0,80,32,7,32
0,76,32,14,37.5
0,86,65,10,67.5
0,63,25,15,37
0,83,32,9,45
0,69,47,10,61
0,82,33,8,38.5
0,81,56,9,61.5
0,59,35,9,66
0,72,49,10,61.5
0,86,59,9,63.5
0,84,59,9,64
0,76,56,10,66.5
0,90,37,9,27
0,71,52,13,67.5
0,79,43,10,48
0,74,50,10,53.5
0,81,38,9,46.5
0,75,38,9,39.5
0,76,32,8,37
0,76,32,8,37
0,82,59,9,67.5
0,74,55,9,68.5
0,79,57,9,64.5
0,68,48,10,64
0,65,55,8,80
0,72,47,13,56
0,70,53,8,68.5
0,85,36,7,36.5
0,73,41,9,51.5
0,71,52,8,69
0,76,31,7,43
0,74,57,10,75
0,93,41,10,35.5
0,72,52,9,66.5
0,67,48,12,62.5
0,82,63,9,73.5
0,86,47,10,48.5
0,71,14,12,24.5
0,56,41,9,71
0,79,39,9,43
0,64,48,15,65.5
0,75,41,7,52.5
0,79,34,7,37
0,75,49,12,53.5
0,75,55,12,63.5
0,76,54,9,61
0,78,19,7,22.5
0,74,52,7,63.5
0,68,35,9,48.5
0,64,49,5,72
0,85,41,9,43
0,86,65,9,63.5
0,80,26,8,30.5
0,68,48,10,63.5
0,63,41,9,63.5
0,78,57,12,60
0,79,57,12,63
0,77,37,6,34.5
0,71,52,12,69.5
0,70,30,7,32
0,70,52,8,73
0,67,49,9,67.5
0,65,53,16,76.5
0,74,56,9,68.5
0,75,56,15,72
0,70,54,9,73
0,78,61,12,70.5
0,100,36,8,24
0,62,43,13,69.5
0,78,53,9,59.5
0,77,57,10,69
0,100,53,8,35.5
0,77,15,8,29
0,88,32,7,30
0,70,46,12,57
0,102,36,8,34.5
0,72,28,9,40
0,64,31,9,46
0,66,25,9,36
0,83,27,6,20
0,65,53,7,74.5
0,63,51,47,74.5
0,65,48,14,68.5
0,68,54,9,71
0,72,48,8,59
0,58,35,8,58
0,79,51,9,60.5
0,86,33,5,33.5
0,86,29,6,31.5
0,81,29,7,30
0,76,57,8,69
0,75,59,8,71
0,59,54,10,86
0,67,55,7,78
0,64,53,8,80
0,69,52,9,70.5
0,74,55,14,60
0,78,55,9,62
0,67,20,23,27
0,74,32,8,40
0,77,18,7,24
0,79,59,9,70
0,91,29,8,24
0,83,30,6,30
0,66,52,14,69
0,66,25,8,34
0,78,30,7,41
0,74,54,10,67.5
0,78,21,7,22
0,64,54,12,74
0,104,44,7,26.5
0,66,42,10,57
0,76,29,9,32.5
0,61,40,10,56.5
0,75,24,8,28.5
0,76,59,10,72
0,85,54,14,63
0,71,50,10,65
0,65,53,6,74.5
0,76,25,15,23.5
0,85,30,9,31.5
0,64,29,6,45.5
0,83,31,8,27
0,78,56,9,60
0,62,30,9,44.5
0,78,60,10,70.5
0,73,59,12,68
0,62,28,10,43
0,64,41,17,57.5
0,69,41,13,48
0,67,42,15,49
0,69,52,9,67.5
0,80,31,9,41
0,56,49,10,83
0,57,42,13,68
0,66,61,7,93.5
0,63,30,9,49.5
0,80,23,7,23
0,75,48,6,55
0,75,45,6,44.5
0,73,51,8,65.5
0,72,60,7,80.5
0,84,65,9,69
0,84,60,10,60.5
0,100,52,9,37
0,83,66,9,71
0,82,65,9,74
0,92,43,8,44
0,61,38,12,59
0,75,56,12,70.5
0,76,59,9,72.5
0,67,46,8,58.5
0,66,51,15,69
0,69,51,10,67.5
0,61,27,8,38
0,62,38,8,56
0,62,38,8,56
0,84,27,7,27
0,64,55,8,75.5
0,75,53,9,71
0,57,46,5,72.5
0,69,54,7,66
0,76,52,12,55.5
0,53,44,7,81.5
0,85,38,7,45.5
0,71,49,10,63
0,76,24,7,29
0,75,25,7,28.5
0,80,40,10,46.5
0,81,35,7,44
0,73,34,8,41.5
0,65,35,8,51
0,88,33,8,29.5
0,68,49,10,68
0,70,54,8,71.5
0,76,60,10,75
0,79,45,9,56
0,72,43,13,54.5
0,76,53,9,62.5
0,68,45,16,61
0,73,26,8,31.5
0,85,45,8,45
0,68,26,8,31.5
0,68,26,8,31.5
0,58,45,17,71.5
0,75,30,8,39
0,73,54,10,68.5
0,70,52,10,65
0,67,51,12,67.5
0,74,51,12,60.5
0,69,47,8,61.5
0,82,29,8,22
0,73,30,6,39.5
0,62,55,13,84
0,89,32,8,26.5
0,70,52,12,69.5
0,77,43,14,49.5
0,85,49,17,53.5
0,77,61,9,70.5
0,93,39,8,36
0,63,23,8,31.5
0,75,34,8,44
0,70,59,12,78
0,69,63,9,90
0,74,58,8,70.5
0,68,51,10,69
0,72,51,12,65
0,93,30,10,29
0,72,55,9,72.5
0,82,57,9,63
0,86,35,8,28.5
0,66,44,7,61.5
0,89,37,13,36
0,74,52,12,69.5
0,71,55,12,72.5
0,79,62,10,70.5
0,58,39,7,66
0,66,55,12,75
0,75,56,10,68.5
0,78,35,7,41.5
0,64,31,13,41
0,58,53,9,89.5
0,58,53,9,89.5
0,69,27,3,35
0,80,53,9,63
0,75,52,9,62.5
0,67,16,8,26.5
0,63,46,14,66
0,62,38,8,61
0,72,55,10,65.5
0,83,26,12,28.5
0,83,62,8,69
0,72,53,12,65.5
0,97,29,10,20.5
0,64,48,9,67
0,85,25,10,22
0,80,24,8,24
0,60,35,10,53.5
0,68,58,9,81.5
0,65,40,12,54.5
0,92,41,10,38
0,76,28,6,32.5
0,90,39,9,37
0,77,35,9,35.5
0,77,35,9,42.5
0,77,49,10,56
0,63,34,9,53
0,59,43,8,66.5
0,65,50,13,67.5
0,72,32,6,39.5
0,62,45,8,66.5
0,68,48,10,72.5
0,65,28,15,48
0,70,52,10,65.5
0,71,52,9,66.5
0,79,64,9,71
0,73,25,7,26.5
0,81,35,10,34
0,66,42,12,55.5
0,73,54,10,66.5
0,73,54,13,68.5
0,74,51,10,60.5
0,104,41,12,27.5
0,70,43,12,55
0,64,51,13,78
0,77,34,7,46.5
0,73,25,15,35
0,72,47,10,56
0,72,56,10,71.5
0,79,25,6,22
0,69,52,8,65.5
0,61,54,9,91.5
0,65,44,9,65
0,71,54,10,66.5
0,84,28,13,32
0,67,52,7,72
0,61,53,7,84
0,74,45,15,54.5
0,78,58,12,69
0,71,54,10,70
0,84,25,9,21.5
0,64,52,9,76.5
0,62,46,14,66.5
0,59,46,8,68
0,62,55,6,82.5
0,55,39,10,65.5
0,63,35,10,52
0,77,35,6,46.5
0,76,58,9,71
0,70,34,10,50
0,62,31,18,44.5
0,66,43,10,57
0,60,33,15,44
0,75,36,7,43.5
0,80,39,8,45.5
0,76,23,16,21
0,77,29,9,36
0,66,50,13,67.5
0,63,36,9,45.5
0,77,32,6,37.5
0,66,45,9,62.5
0,69,52,10,70
0,70,53,13,68.5
0,82,32,7,28.5
0,68,51,8,62.5
0,77,60,12,73.5
0,67,53,7,78
0,82,64,9,69.5
0,68,41,15,60.5
0,67,33,7,43.5
0,67,24,7,32
0,55,48,8,71.5
0,62,44,15,69.5
0,76,33,9,36
0,85,66,12,72.5
0,72,48,13,59
0,65,56,6,82
0,88,37,13,31.5
0,71,51,9,55.5
0,78,48,9,59
0,93,37,7,28
0,72,48,10,58
0,62,31,14,49
0,64,40,12,58
0,67,51,13,67
0,57,42,8,74.5
0,67,50,10,69
0,71,56,7,73.5
0,80,64,10,74.5
0,72,55,8,67.5
0,70,56,9,76
0,63,17,4,26
0,72,41,9,52
0,71,51,9,67.5
0,72,29,8,32.5
0,64,38,8,47.5
0,71,48,12,58.5
0,79,28,10,33.5
0,66,51,10,66
0,73,53,8,64.5
0,77,55,10,66.5
0,77,26,6,27
0,58,48,16,77.5
0,64,49,13,62.5
0,61,56,9,92
0,68,52,10,71
0,64,45,15,60.5
0,73,60,8,73.5
0,85,36,10,26.5
0,69,58,10,81.5
0,73,17,7,28
0,66,22,8,26.5
0,64,51,9,74.5
0,68,51,8,70.5
0,70,29,7,35.5
0,77,27,8,27.5
0,81,27,8,25.5
0,71,38,16,52.5
0,69,57,8,76.5
0,56,40,8,59
0,57,47,13,75.5
0,57,27,14,51.5
0,57,27,14,51.5
0,57,47,7,77.5
0,69,46,8,58
0,72,56,8,73.5
0,64,56,10,81
0,70,31,7,47
0,73,56,9,68.5
0,78,60,8,66.5
0,73,56,7,64
0,85,23,7,17
0,63,51,8,78.5
0,73,58,10,77
0,62,40,9,61
0,69,56,8,73.5
0,84,27,8,26
0,85,44,6,41
0,62,51,9,76.5
0,59,45,14,65
0,81,61,9,67
0,63,41,12,64
0,69,56,8,73
0,64,30,10,45
0,61,44,7,69
0,75,33,8,41.5
0,77,57,10,71.5
0,69,53,10,72.5
0,87,27,12,25
0,74,35,12,47.5
0,71,52,10,66.5
0,78,23,7,31
0,70,55,9,64
0,69,50,14,62.5
0,83,32,8,37
0,62,43,8,65.5
0,67,51,10,69
0,77,55,10,65
0,75,55,9,66.5
0,71,30,8,32
0,68,36,10,50
0,70,56,9,69.5
0,79,17,8,17.5
0,66,38,9,51
0,63,48,14,67
0,76,56,12,68
0,58,27,2,45
0,61,37,12,53.5
0,87,26,3,24.5
0,71,53,6,58.5
0,67,53,10,70.5
0,65,18,16,42
0,58,53,8,90
0,61,54,17,86
0,82,28,9,28
0,71,51,12,64.5
0,61,52,8,76.5
0,70,40,12,53.5
0,64,42,8,62.5
0,64,34,6,49
0,60,37,2,58
0,60,47,8,65.5
0,58,48,15,77.5
0,62,52,7,79
0,59,38,8,63
0,61,26,10,30.5
0,67,43,9,58.5
0,70,42,13,56
0,65,41,17,58
0,72,52,10,66.5
0,72,54,9,63.5
0,82,63,12,72.5
0,73,45,16,53
0,81,58,9,67
0,67,53,16,76
0,59,51,16,85.5
0,63,45,9,68.5
0,56,50,17,86.5
0,75,52,12,59.5
0,75,57,8,70.5
0,60,45,9,68
0,84,28,7,21
0,69,35,9,44
0,62,18,13,30.5
0,58,48,12,88
0,70,58,10,79.5
0,65,46,17,65
0,69,51,10,69
0,73,59,8,84
0,85,28,18,16.5
0,72,55,8,65.5
0,57,45,18,76
0,63,44,16,58
0,73,54,9,63.5
0,64,51,7,74.5
0,68,53,9,70.5
0,67,53,9,74.5
0,67,30,9,46.5
0,62,48,12,71
0,69,31,14,50
0,80,66,9,74
0,68,53,9,72
0,80,58,7,72.5
0,64,55,8,86
0,68,50,10,62.5
0,70,56,7,77
0,68,50,10,73
0,65,43,12,55
0,75,43,13,48.5
0,76,56,12,63.5
0,68,31,10,32.5
0,75,32,14,29
0,59,40,8,71.5
0,64,31,14,49.5
0,62,47,7,71
0,66,47,10,66.5
0,70,50,13,57
0,71,55,10,70.5
0,63,57,13,95
0,66,46,14,65
0,63,47,7,65.5
0,65,46,10,67
0,62,40,10,61
0,62,38,10,58.5
0,68,52,10,67.5
0,66,47,13,69
0,70,44,10,58
0,59,47,13,71
0,59,47,13,71
0,63,40,15,57
0,70,30,18,40
0,73,62,10,83
0,61,55,13,90
0,63,47,13,64.5
0,67,59,7,85
0,61,29,15,54.5
0,65,46,9,70.5
0,79,59,9,71
0,71,52,10,66.5
0,66,59,8,89
0,71,51,13,71
0,67,52,13,71.5
0,67,44,10,58.5
0,59,50,16,70.5
0,68,48,14,59.5
0,63,51,9,82.5
0,66,49,14,72.5
0,68,36,16,57
0,72,53,10,65.5
0,72,56,8,71.5
0,58,45,13,66.5
0,58,38,12,69.5
0,57,49,13,81
0,68,55,10,78
0,74,59,8,72
0,61,44,14,69.5
0,72,39,10,54
0,71,52,10,66.5
0,58,45,8,68
0,72,55,8,70.5
0,67,54,10,74
0,58,45,14,77
0,58,31,14,57
0,62,53,1,77.5
0,64,46,9,72.5
0,56,21,12,34.5
0,80,66,10,81
0,61,47,8,67
0,69,56,15,71
0,70,55,12,67.5
0,56,50,5,80.5
0,63,51,10,60.5
0,58,34,10,51.5
0,70,57,8,78
0,54,43,12,76
0,63,20,12,41
0,83,41,13,33
0,70,44,12,57
0,75,62,13,78.5
0,77,58,14,71.5
0,68,52,8,66
0,64,51,9,76.5
0,65,42,12,57
0,59,44,10,73.5
0,68,51,13,65.5
0,70,23,13,25
0,69,46,13,56
0,63,50,12,76.5
0,66,58,7,82.5
0,81,65,10,74
0,67,27,13,31
0,67,43,16,57.5
0,83,26,9,21.5
0,59,27,15,50.5
0,68,61,7,83
0,58,43,6,70
0,63,31,10,39.5
0,63,46,9,70.5
0,59,28,15,41
0,72,23,8,25
0,56,39,7,64
0,63,31,12,55.5
0,65,47,9,63.5
0,62,25,17,33
0,65,47,12,72.5
0,82,64,8,72.5
0,63,17,17,26.5
0,51,25,16,42.5
0,55,18,17,33
